ADDRESS,INC1,INC2,INC3,INC4,LOC_CODE,CASE_NUMBER,TIME,DATE,DAY_FROM,DATE_FROM,TIME_FROM,DAY_TO,DATE_TO,TIME_TO,LOSS,DAMG,ObjectId
002500 JAMIE LN,23300,0,0,0,17,C3-042184,1834,5/18/2023,SUN,5/14/2023,2020,SUN,5/14/2023,1834,0,0,11240
1000 BLOCK W SOUTH ST,25211,0,0,0,82,C3-043295,246,5/22/2023,,5/22/2023,230,,,246,0,0,11241
700 BLOCK PENROSE DR,5222,0,0,0,89,C3-042356,858,5/19/2023,TUE,5/16/2023,730,TUE,5/16/2023,858,0,0,11242
8800 BLOCK VENICE LN,5222,0,0,0,80,C3-042521,1717,5/19/2023,FRI,5/19/2023,1700,FRI,5/19/2023,1717,0,0,11243
4700 BLOCK N 27TH ST,23300,0,0,0,21,C3-042034,1100,5/18/2023,THU,5/18/2023,1030,THU,5/18/2023,1100,0,0,11244
CITY OF LINCOLN,61000,0,0,0,99,C3-043198,1753,5/21/2023,SUN,5/21/2023,1500,SUN,5/21/2023,1753,0,0,11245
200 BLOCK N 17TH ST,23300,0,0,0,25,C3-042736,1040,5/20/2023,SAT,5/20/2023,1017,SAT,5/20/2023,1040,0,0,11246
1800 BLOCK F ST,9522,0,0,0,84,C3-042187,1641,5/18/2023,THU,5/18/2023,,,,1641,0,0,11247
2700 BLOCK ALPHA ST,54111,0,0,0,80,C3-042879,2007,5/20/2023,SAT,5/6/2023,,SAT,5/20/2023,2007,0,0,11248
3100 BLOCK WILDBRIAR LN,5222,0,0,0,80,C3-043300,302,5/22/2023,MON,5/22/2023,230,MON,5/22/2023,302,0,0,11249
70TH & OLD CHENEY,12000,0,0,0,1,C3-042525,1733,5/19/2023,FRI,5/19/2023,1715,FRI,5/19/2023,1733,0,0,11250
3200 BLOCK N 13TH ST,56366,0,0,0,80,C3-042367,927,5/19/2023,THU,5/18/2023,2200,THU,5/18/2023,927,0,0,11251
1900 BLOCK O ST,8000,0,0,0,23,C3-043199,1829,5/21/2023,THU,5/18/2023,1441,,,1829,0,0,11252
4700 BLOCK N 27TH ST,23300,0,0,0,17,C3-042037,1136,5/18/2023,THU,5/18/2023,1120,THU,5/18/2023,1136,0,0,11253
INTERNET,31100,0,0,0,69,C3-042743,1107,5/20/2023,FRI,5/19/2023,800,SAT,5/20/2023,1107,0,0,11254
200 BLOCK N 44TH ST,42000,0,0,0,84,C3-042194,1914,5/18/2023,THU,5/18/2023,1400,THU,5/18/2023,1914,0,250,11255
1200 BLOCK F ST,37000,0,0,0,3,C3-042886,2029,5/20/2023,SAT,5/20/2023,2025,SAT,5/20/2023,2029,0,0,11256
4400 BLOCK BALDWIN AVE,42000,0,0,0,83,C3-043303,418,5/22/2023,MON,5/22/2023,410,MON,5/22/2023,418,0,500,11257
1700 BLOCK S 27TH ST,6000,0,0,0,80,C3-042530,1748,5/19/2023,FRI,5/19/2023,840,FRI,5/19/2023,1748,0,0,11258
700 BLOCK S 21ST ST,23310,0,0,0,36,C3-042368,932,5/19/2023,FRI,5/19/2023,918,,,932,0,0,11259
5200 BLOCK CALVERT ST,11200,0,0,0,84,C3-043205,1847,5/21/2023,SUN,5/14/2023,800,SUN,5/21/2023,1847,0,0,11260
4800 BLOCK N 15TH ST,23400,0,0,0,84,C3-042045,1126,5/18/2023,THU,5/18/2023,800,THU,5/18/2023,1126,0,0,11261
5100 BLOCK DUDLEY ST,24255,0,0,0,80,C3-042747,1113,5/20/2023,FRI,5/19/2023,2054,,,1113,0,0,11262
1500 BLOCK STOCKWELL ST,23900,0,0,0,80,C3-042198,1713,5/18/2023,THU,5/18/2023,1230,THU,5/18/2023,1713,0,0,11263
3500 BLOCK PORTIA ST,12000,0,0,0,3,C3-042887,2033,5/20/2023,SAT,5/20/2023,2020,SAT,5/20/2023,2033,0,0,11264
1400 BLOCK O ST,14900,0,0,0,12,C3-043304,435,5/22/2023,FRI,5/19/2023,2300,SAT,5/20/2023,435,0,0,11265
3300 BLOCK N 20TH ST,8777,0,0,0,7,C3-042534,1800,5/19/2023,WED,5/10/2023,1930,WED,5/10/2023,1800,0,0,11266
3400 BLOCK N 22ND ST,23400,0,0,0,28,C3-042372,931,5/19/2023,THU,12/1/2022,1,THU,5/18/2023,931,0,0,11267
8700 BLOCK ANDERMATT DR,23300,0,0,0,17,C3-043210,1857,5/21/2023,SUN,5/21/2023,1400,SUN,5/21/2023,1857,0,0,11268
CITY OF LINCOLN,27666,0,0,0,99,C3-042047,1203,5/18/2023,FRI,7/1/2022,1330,FRI,7/1/2022,1203,0,0,11269
4600 BLOCK STOCKWELL ST,5222,0,0,0,80,C3-042749,1139,5/20/2023,SAT,5/20/2023,1045,SAT,5/20/2023,1139,0,0,11270
2100 BLOCK F ST,52000,0,0,0,69,C3-042199,1850,5/18/2023,THU,5/18/2023,,,,1850,0,0,11271
1800 BLOCK PREAMBLE LN,8000,0,0,0,1,C3-042890,2051,5/20/2023,SAT,5/20/2023,2045,SAT,5/20/2023,2051,0,0,11272
3100 BLOCK WILDBRIAR LN,24166,0,0,0,1,C3-043305,449,5/22/2023,MON,5/22/2023,352,,,449,0,40,11273
2900 BLOCK PINE LAKE RD,23300,0,0,0,28,C3-042535,1801,5/19/2023,FRI,5/19/2023,1550,FRI,5/19/2023,1801,0,0,11274
3800 BLOCK CORNHUSKER HWY,61000,0,0,0,1,C3-042200,1918,5/18/2023,THU,5/18/2023,1523,THU,5/18/2023,1918,0,0,11275
CITY OF LINCOLN,29500,0,0,0,99,C3-042373,922,5/19/2023,WED,3/1/2023,900,FRI,5/19/2023,922,0,0,11276
1000 BLOCK N 33RD ST,42000,24244,0,0,80,C3-042205,1938,5/18/2023,WED,5/17/2023,1900,THU,5/18/2023,1938,0,50,11277
1600 BLOCK SW LACEY LN,25211,0,0,0,80,C3-043213,1908,5/21/2023,,5/21/2023,1815,,,1908,0,0,11278
4700 BLOCK N 27 ST,23400,0,0,0,17,C3-042750,1132,5/20/2023,TUE,5/16/2023,1700,TUE,5/16/2023,1132,0,0,11279
N 14TH ST / O ST,27111,0,0,0,1,C3-042893,2058,5/20/2023,SAT,5/20/2023,2058,SAT,5/20/2023,2058,0,0,11280
4500 BLOCK NW 51ST ST,13000,0,0,0,82,C3-043307,449,5/22/2023,MON,5/22/2023,430,MON,5/22/2023,449,0,0,11281
CITY OF LINCOLN,27666,0,0,0,99,C3-042048,1204,5/18/2023,THU,5/18/2023,1100,,,1204,0,0,11282
600 BLOCK S 45TH ST,23500,0,0,0,80,C3-042374,953,5/19/2023,FRI,5/19/2023,1,FRI,5/19/2023,953,0,0,11283
200 BLOCK NW 40TH ST,29600,0,0,0,15,C3-042758,1219,5/20/2023,SAT,5/13/2023,1620,SAT,5/13/2023,1219,0,0,11284
1900 BLOCK INDIGO RD,5222,0,0,0,80,C3-043216,1922,5/21/2023,SUN,5/21/2023,800,SUN,5/21/2023,1922,0,0,11285
300 BLOCK CANOPY ST,23400,0,0,0,12,C3-042213,2001,5/18/2023,THU,5/18/2023,1951,,,2001,0,0,11286
1400 BLOCK S 12TH ST,42000,0,0,0,83,C3-042894,2059,5/20/2023,SAT,5/20/2023,2030,SAT,5/20/2023,2059,0,110,11287
4500 BLOCK W THATCHER LN,61000,0,0,0,69,C3-042539,1832,5/19/2023,FRI,5/19/2023,1800,FRI,5/19/2023,1832,0,0,11288
5100 BLOCK SPRUCE ST,5333,0,0,0,80,C3-042218,2003,5/18/2023,THU,5/18/2023,1200,THU,5/18/2023,2003,0,0,11289
N 3RD ST / O ST,8000,0,0,0,1,C3-042908,2142,5/20/2023,SAT,5/20/2023,1900,SAT,5/20/2023,2142,0,0,11290
500 BLOCK N 25TH ST,6000,0,0,0,84,C3-042049,1207,5/18/2023,THU,5/18/2023,1155,THU,5/18/2023,1207,0,0,11291
4600 BLOCK BANCROFT AVE,9000,0,0,0,82,C3-043218,1912,5/21/2023,SUN,5/21/2023,1912,,,1912,0,0,11292
1000 BLOCK W SOUTH ST,41100,0,0,0,82,C3-043311,628,5/22/2023,MON,5/22/2023,200,MON,5/22/2023,628,0,0,11293
4700 BLOCK N 27TH ST,29300,0,0,0,17,C3-042760,1229,5/20/2023,TUE,5/16/2023,1700,TUE,5/16/2023,1229,0,0,11294
4400 BLOCK N 7TH ST,41100,0,0,0,1,C3-042544,1836,5/19/2023,FRI,5/19/2023,1500,FRI,5/19/2023,1836,0,0,11295
CITY OF LINCOLN,29500,0,0,0,99,C3-042375,1001,5/19/2023,FRI,5/19/2023,841,,,1001,0,0,11296
1000 BLOCK F ST,61000,0,0,0,99,C3-042219,1957,5/18/2023,THU,5/18/2023,800,THU,5/18/2023,1957,0,0,11297
2100 BLOCK N 32ND ST,25211,0,0,0,80,C3-042911,2144,5/20/2023,,5/20/2023,1300,,,2144,0,0,11298
3300 BLOCK LANDMARK CIR,42000,23600,0,0,28,C3-042054,1222,5/18/2023,THU,5/18/2023,500,THU,5/18/2023,1222,0,600,11299
2300 BLOCK GARFIELD ST,5222,0,0,0,84,C3-043224,1944,5/21/2023,SUN,5/21/2023,1900,SUN,5/21/2023,1944,0,0,11300
1000 BLOCK Y ST,23800,42000,0,0,84,C3-043313,618,5/22/2023,SUN,5/21/2023,2130,MON,5/22/2023,618,0,30,11301
200 BLOCK CAPITOL BEACH BLVD,41000,0,0,0,24,C3-042765,1227,5/20/2023,SAT,5/20/2023,830,SAT,5/20/2023,1227,0,0,11302
3900 BLOCK N 26TH ST,29410,0,0,0,99,C3-042551,1850,5/19/2023,SUN,4/30/2023,0,SUN,4/30/2023,1850,0,0,11303
7100 BLOCK ADAMS ST,13000,0,0,0,84,C3-042378,1020,5/19/2023,FRI,5/19/2023,1018,,,1020,0,0,11304
N 27TH ST / W ST ELAINE HAMMER,5222,0,0,0,1,C3-042220,2011,5/18/2023,THU,5/18/2023,2000,THU,5/18/2023,2011,0,0,11305
4900 BLOCK WILSHIRE BLVD,23900,0,0,0,84,C3-042917,2147,5/20/2023,SAT,5/20/2023,1402,SAT,5/20/2023,2147,0,0,11306
2400 BLOCK N COTNER BLVD,5222,0,0,0,80,C3-042056,1211,5/18/2023,WED,3/15/2023,1900,WED,3/15/2023,1211,0,0,11307
1200 BLOCK D ST,23400,0,0,0,83,C3-043230,2001,5/21/2023,SAT,5/20/2023,1500,SAT,5/20/2023,2001,0,0,11308
NW 56TH/W HOLDREGE - W LONESOM,24166,0,0,0,9,C3-043315,611,5/22/2023,MON,5/22/2023,611,,,611,0,150,11309
S 11TH ST/N ST,5111,0,0,0,3,C3-043316,703,5/22/2023,MON,5/22/2023,630,MON,5/22/2023,703,0,0,11310
2300 BLOCK S CODDINGTON AVE,42000,0,0,0,88,C3-043335,818,5/22/2023,SAT,5/20/2023,1700,SUN,5/21/2023,818,0,200,11311
1700 BLOCK PROSPECT ST,6000,0,0,0,80,C3-043337,824,5/22/2023,FRI,5/19/2023,1600,SUN,5/21/2023,824,0,0,11312
4600 BLOCK LEIGHTON AVE,23600,42000,0,0,84,C3-043338,826,5/22/2023,SUN,5/21/2023,2333,,,826,0,750,11313
1000 BLOCK S 70TH ST,23400,0,0,0,90,C3-043346,914,5/22/2023,TUE,5/16/2023,1105,TUE,5/16/2023,914,0,0,11314
100 BLOCK Q ST,23400,0,0,0,76,C3-043351,927,5/22/2023,SAT,5/13/2023,1700,MON,5/15/2023,927,0,0,11315
4300 BLOCK N 1ST ST,23500,0,0,0,84,C3-043352,926,5/22/2023,SAT,5/20/2023,800,SUN,5/21/2023,926,0,0,11316
3000 BLOCK PINE LAKE RD,24000,0,0,0,17,C3-043355,940,5/22/2023,SUN,1/15/2023,,,,940,0,0,11317
200 BLOCK N 56TH ST,5222,0,0,0,76,C3-043356,933,5/22/2023,SUN,5/21/2023,1215,,,933,0,0,11318
4500 BLOCK CALVERT ST,25111,0,0,0,80,C3-043362,947,5/22/2023,,5/22/2023,720,,,947,0,0,11319
3910 'A' ST,9000,0,0,0,80,C3-043372,1002,5/22/2023,MON,5/22/2023,1002,,,1002,0,0,11320
2300 BLOCK N 33RD ST,29200,0,0,0,28,C3-043373,1014,5/22/2023,TUE,4/25/2023,1600,,,1014,0,0,11321
OMAHA,5,OUTSIDE CRIME REPORT,,,,99,30,1027,5/22/2023,FRI,5/12/2023,0,MON,5/22/2023,1725 WINTERBAUER,0,11322
3100 BLOCK NORTH HILL RD,9400,0,0,0,84,C3-043375,1028,5/22/2023,MON,5/22/2023,1000,MON,5/22/2023,1028,0,0,11323
4000 BLOCK ADAMS ST,51000,0,0,0,36,C3-043376,1011,5/22/2023,MON,5/15/2023,900,MON,5/22/2023,1011,0,0,11324
CITY OF LINCOLN,54112,0,0,0,99,C3-043377,1008,5/22/2023,SAT,5/20/2023,1430,SAT,5/20/2023,1008,0,0,11325
4700 BLOCK N 27TH ST,29300,0,0,0,17,C3-043381,927,5/22/2023,MON,5/15/2023,1,MON,5/15/2023,927,0,0,11326
4700 BLOCK N 27TH ST,29300,0,0,0,17,C3-043382,927,5/22/2023,TUE,5/16/2023,1,TUE,5/16/2023,927,0,0,11327
4400 BLOCK S 27TH ST,16000,0,0,0,84,C3-043384,1048,5/22/2023,MON,5/22/2023,1000,MON,5/22/2023,1048,0,200000,11328
300 BLOCK S 16TH ST,42000,0,0,0,84,C3-043387,1049,5/22/2023,SUN,5/21/2023,1700,MON,5/22/2023,1049,0,50,11329
CITY OF LINCOLN,54111,0,0,0,99,C3-043389,1103,5/22/2023,SAT,5/20/2023,2100,SAT,5/20/2023,1103,0,0,11330
5200 BLOCK S 30TH ST,42000,0,0,0,1,C3-043391,1122,5/22/2023,SUN,5/21/2023,2200,MON,5/22/2023,1122,0,10,11331
7100 BLOCK S 91ST ST,42000,0,0,0,84,C3-043399,1146,5/22/2023,MON,5/22/2023,1030,MON,5/22/2023,1146,0,2225,11332
1300 BLOCK BERKSHIRE CT,23500,42000,0,0,84,C3-043401,1151,5/22/2023,FRI,5/19/2023,2100,SUN,5/21/2023,1151,0,500,11333
PROGRESS FOR PEOPLE,24255,0,0,0,84,C3-043408,1134,5/22/2023,TUE,5/9/2023,927,TUE,5/16/2023,1134,0,0,11334
1000 BLOCK N 9TH ST,6000,0,0,0,34,C3-043410,1200,5/22/2023,FRI,5/19/2023,1530,MON,5/22/2023,1200,0,0,11335
4400 BLOCK SOUTHWOOD DR,23500,42000,0,0,10,C3-043414,1216,5/22/2023,MON,5/22/2023,900,MON,5/22/2023,1216,0,400,11336
900 BLOCK N 70TH ST,42000,24244,0,0,59,C3-043417,1231,5/22/2023,MON,5/22/2023,130,MON,5/22/2023,1231,0,20,11337
1000 BLOCK N 9TH ST,6000,0,0,0,34,C3-043420,1243,5/22/2023,FRI,5/5/2023,1530,SUN,5/7/2023,1243,0,0,11338
3200 BLOCK SALT CREEK CIR,23600,42000,0,0,28,C3-043422,1146,5/22/2023,SAT,5/20/2023,520,SAT,5/20/2023,1146,0,200,11339
300 BLOCK N 27TH ST,17100,0,0,0,21,C3-043423,1245,5/22/2023,SAT,5/13/2023,1140,,,1245,0,0,11340
1100 BLOCK W C ST,23600,0,0,0,84,C3-043424,1108,5/22/2023,MON,5/22/2023,26,MON,5/22/2023,1108,0,0,11341
3200 BLOCK PINE LAKE RD,23400,0,0,0,21,C3-043427,1231,5/22/2023,MON,5/22/2023,1100,MON,5/22/2023,1231,0,0,11342
200 BLOCK COUNTRYSIDE LN,56000,0,0,0,80,C3-043435,1307,5/22/2023,MON,5/22/2023,1305,MON,5/22/2023,1307,0,0,11343
8400 BLOCK ANDERMATT DR,29300,0,0,0,44,C3-043437,1311,5/22/2023,MON,5/22/2023,1130,MON,5/22/2023,1311,0,0,11344
1000 BLOCK E ST,9900,0,0,0,84,C3-043439,1312,5/22/2023,MON,5/22/2023,1245,,,1312,0,0,11345
CITY OF LINCOLN,23500,0,0,0,99,C3-043450,1353,5/22/2023,WED,5/10/2023,0,,,1353,0,0,11346
600 BLOCK S 18TH ST,6000,0,0,0,84,C3-043455,1358,5/22/2023,WED,4/19/2023,1200,SUN,5/21/2023,1358,0,0,11347
CYBERSPACE,39100,0,0,0,69,C3-043456,1409,5/22/2023,TUE,5/16/2023,0,THU,5/18/2023,1409,0,0,11348
2600 BLOCK PINE LAKE RD,23300,0,0,0,17,C3-043458,1407,5/22/2023,MON,5/22/2023,1351,MON,5/22/2023,1407,0,0,11349
1800 BLOCK DONALD CIR,42000,0,0,0,80,C3-042767,1250,5/20/2023,FRI,5/19/2023,1800,SAT,5/20/2023,1250,0,10,11350
CITY OF LINCOLN,54111,0,0,0,99,C3-042554,1902,5/19/2023,MON,5/1/2023,1,FRI,5/19/2023,1902,0,0,11351
800 BLOCK N COTNER BLVD,29510,0,0,0,80,C3-042380,958,5/19/2023,THU,1/3/2019,0,FRI,5/19/2023,958,0,0,11352
1900 BLOCK SW 27TH ST,9522,0,0,0,84,C3-042225,2000,5/18/2023,TUE,5/16/2023,700,THU,5/18/2023,2000,0,0,11353
Q ST/N 17TH ST-N 18TH ST,42000,0,0,0,1,C3-043232,1910,5/21/2023,SAT,5/20/2023,1900,SUN,5/21/2023,1910,0,300,11354
700 BLOCK FOLSOM LN,6000,0,0,0,84,C3-042384,1047,5/19/2023,WED,5/17/2023,1,FRI,5/19/2023,1047,0,2050,11355
4300 BLOCK N 1ST ST,42000,0,0,0,84,C3-042921,2138,5/20/2023,SAT,5/20/2023,1700,SAT,5/20/2023,2138,0,500,11356
1600 BLOCK SW LACEY AVE,25211,0,0,0,80,C3-042768,1252,5/20/2023,,5/20/2023,1210,,,1252,0,0,11357
3800 BLOCK W O ST,27111,26111,0,0,1,C3-042557,1835,5/19/2023,FRI,5/19/2023,1830,,,1835,0,0,11358
1700 BLOCK SOUTH ST,23300,0,0,0,17,C3-042057,1232,5/18/2023,THU,5/18/2023,1215,THU,5/18/2023,1232,0,0,11359
6500 BLOCK CASCADE DR,61000,0,0,0,80,C3-042558,1854,5/19/2023,FRI,5/19/2023,1624,FRI,5/19/2023,1854,0,0,11360
200 BLOCK N 48TH ST,23300,0,0,0,28,C3-042776,1258,5/20/2023,FRI,5/19/2023,1600,FRI,5/19/2023,1258,0,0,11361
2300 BLOCK R ST,12100,0,0,0,80,C3-043234,2014,5/21/2023,SUN,5/21/2023,2014,,,2014,0,0,11362
2100 BLOCK N 27TH ST,26111,27111,0,0,76,C3-042228,2039,5/18/2023,THU,5/18/2023,2026,THU,5/18/2023,2039,0,0,11363
CITY OF LINCOLN,23500,0,0,0,99,C3-042058,1218,5/18/2023,WED,5/17/2023,1200,THU,5/18/2023,1218,0,0,11364
200 BLOCK PINNACLE ARENA DR,29510,0,0,0,99,C3-042924,2208,5/20/2023,THU,12/1/2022,0,SAT,5/20/2023,2208,0,0,11365
4100 BLOCK S 33RD ST,25211,0,0,0,80,C3-042559,1931,5/19/2023,,5/19/2023,1930,,,1931,0,0,11366
300 BLOCK W. CHARLESTON,29510,0,0,0,84,C3-042385,1044,5/19/2023,TUE,5/16/2023,344,TUE,5/16/2023,1044,0,0,11367
1200 BLOCK MORTON ST,9400,0,0,0,1,C3-042777,1313,5/20/2023,SAT,5/20/2023,1300,SAT,5/20/2023,1313,0,0,11368
1700 BLOCK WASHINGTON ST,23300,0,0,0,21,C3-043243,2025,5/21/2023,SUN,5/21/2023,1940,SUN,5/21/2023,2025,0,0,11369
5200 BLOCK S 40TH ST,9700,0,0,0,84,C3-042229,2034,5/18/2023,THU,5/18/2023,1800,THU,5/18/2023,2034,0,0,11370
CITY OF LINCOLN,29410,0,0,0,99,C3-042065,1251,5/18/2023,FRI,10/28/2022,1,THU,12/8/2022,1251,0,0,11371
3500 BLOCK N 48TH ST,5222,0,0,0,25,C3-042942,2243,5/20/2023,SAT,5/20/2023,2100,SAT,5/20/2023,2243,0,0,11372
S 14TH ST / DAHLBERG DR WWF215,54222,0,0,0,1,C3-042563,1938,5/19/2023,FRI,5/19/2023,1938,,,1938,0,0,11373
800 BLOCK S 8TH ST,27111,26111,0,0,89,C3-042392,1117,5/19/2023,FRI,5/19/2023,930,FRI,5/19/2023,1117,0,0,11374
8600 BLOCK AMBER HILL CT,23400,0,0,0,36,C3-042778,1310,5/20/2023,SAT,5/20/2023,1132,SAT,5/20/2023,1310,0,0,11375
6600 BLOCK BURLINGTON AVE,5222,13000,0,0,1,C3-043246,2103,5/21/2023,SUN,5/21/2023,2050,SUN,5/21/2023,2103,0,0,11376
500 BLOCK S 27TH ST,42000,0,0,0,83,C3-042230,2023,5/18/2023,THU,5/11/2023,1200,WED,5/17/2023,2023,0,150,11377
2500 BLOCK E ST,6000,0,0,0,80,C3-042069,1252,5/18/2023,THU,5/18/2023,1050,THU,5/18/2023,1252,0,0,11378
8300 BLOCK GLYNOAKS DR,29100,0,0,0,24,C3-042945,2133,5/20/2023,SAT,5/20/2023,2126,,,2133,0,0,11379
1200 BLOCK RADCLIFF ST,42000,0,0,0,75,C3-042568,1957,5/19/2023,FRI,5/19/2023,1945,,,1957,0,50,11380
7300 BLOCK S 15TH ST,61000,0,0,0,59,C3-042395,1100,5/19/2023,TUE,5/16/2023,0,FRI,5/19/2023,1100,0,0,11381
1600 BLOCK S 48TH ST,12000,0,0,0,97,C3-042780,1329,5/20/2023,SAT,5/20/2023,1315,SAT,5/20/2023,1329,0,0,11382
1500 BLOCK S CODDINGTON AVE,23900,0,0,0,7,C3-043247,2100,5/21/2023,SUN,5/21/2023,2040,SUN,5/21/2023,2100,0,0,11383
4000 BLOCK ADAMS ST,6000,0,0,0,80,C3-042239,2041,5/18/2023,MON,5/15/2023,1200,MON,5/15/2023,2041,0,0,11384
3200 BLOCK JOY CT,56000,0,0,0,80,C3-042074,1228,5/18/2023,THU,5/18/2023,1200,THU,5/18/2023,1228,0,0,11385
UNKNOWN,999,RAPE,,,,99,30,1314,5/18/2023,THU,5/11/2023,1400,TUE,5/16/2023,1279 FERENCE,0,11386
5400 BLOCK S 42ND STREET CT,29510,0,0,0,69,C3-042078,1316,5/18/2023,MON,4/10/2023,900,FRI,4/28/2023,1316,0,0,11387
3600 BLOCK O ST,24244,0,0,0,98,C3-042079,1319,5/18/2023,THU,5/18/2023,1300,,,1319,0,0,11388
2900 BLOCK PINE LAKE RD,23300,0,0,0,17,C3-042080,1227,5/18/2023,THU,5/18/2023,1204,THU,5/18/2023,1227,0,0,11389
4400 BLOCK N 1ST ST,23500,0,0,0,84,C3-042081,1315,5/18/2023,WED,5/17/2023,1130,THU,5/18/2023,1315,0,0,11390
6800 BLOCK A ST,9000,0,0,0,24,C3-042089,1325,5/18/2023,THU,5/18/2023,1315,THU,5/18/2023,1325,0,0,11391
2600 BLOCK N 63RD ST,23400,0,0,0,90,C3-042092,1348,5/18/2023,THU,5/18/2023,954,THU,5/18/2023,1348,0,400,11392
1000 BLOCK S 70TH ST,5222,0,0,0,90,C3-042096,1350,5/18/2023,THU,5/18/2023,1320,,,1350,0,0,11393
2500 BLOCK A ST,13000,0,0,0,82,C3-042101,1409,5/18/2023,THU,5/18/2023,1400,,,1409,0,0,11394
7500 BLOCK HOLDREGE ST,9522,0,0,0,80,C3-042106,1402,5/18/2023,TUE,5/16/2023,600,TUE,5/16/2023,1402,0,0,11395
5500 BLOCK SHADY CREEK CT,42000,0,0,0,59,C3-042110,1226,5/18/2023,WED,5/17/2023,1430,THU,5/18/2023,1226,0,300,11396
6900 BLOCK RIDGE RD,29500,0,0,0,80,C3-042111,1358,5/18/2023,TUE,5/9/2023,1705,THU,5/18/2023,1358,0,0,11397
5400 BLOCK UNION HILL RD,23400,0,0,0,84,C3-042113,1427,5/18/2023,MON,5/1/2023,1200,SAT,5/13/2023,1427,0,0,11398
INTERNET,24255,0,0,0,69,C3-042114,1425,5/18/2023,SAT,5/13/2023,2030,SAT,5/13/2023,1425,0,0,11399
1000 BLOCK S 70TH ST,23400,0,0,0,90,C3-042117,1451,5/18/2023,THU,5/18/2023,1319,THU,5/18/2023,1451,0,0,11400
5600 BLOCK S 16 ST,5222,0,0,0,25,C3-042122,1449,5/18/2023,THU,5/18/2023,1420,THU,5/18/2023,1449,0,0,11401
5900 BLOCK O ST,23600,42000,0,0,35,C3-042124,1458,5/18/2023,WED,5/17/2023,2030,WED,5/17/2023,1458,0,100,11402
500 BLOCK S 70TH ST,9000,0,0,0,97,C3-042125,1457,5/18/2023,THU,5/18/2023,1455,,,1457,0,0,11403
8600 BLOCK MISTY BLUE CIR,12401,0,0,0,80,C3-042128,1503,5/18/2023,THU,5/18/2023,1503,,,1503,0,0,11404
4900 BLOCK S 48TH ST,12000,0,0,0,82,C3-042129,1534,5/18/2023,THU,5/18/2023,1534,,,1534,0,0,11405
3700 BLOCK N 44TH ST,5222,0,0,0,80,C3-042131,1556,5/18/2023,FRI,10/14/2022,1900,FRI,10/14/2022,1556,0,0,11406
8900 BLOCK ANDERMATT DR,23300,0,0,0,17,C3-042135,1442,5/18/2023,SUN,5/14/2023,1456,,,1442,0,0,11407
4100 BLOCK Y ST,23400,0,0,0,80,C3-042136,1451,5/18/2023,WED,5/17/2023,800,THU,5/18/2023,1451,0,0,11408
1600 BLOCK S 48TH ST,23600,42000,0,0,97,C3-042139,1602,5/18/2023,THU,5/18/2023,1145,THU,5/18/2023,1602,0,1000,11409
5800 BLOCK RANDOLPH ST,5222,0,0,0,80,C3-042147,1624,5/18/2023,THU,5/18/2023,1624,,,1624,0,0,11410
4600 BLOCK ORCHARD ST,24166,0,0,0,1,C3-042149,1639,5/18/2023,TUE,5/16/2023,1930,WED,5/17/2023,1639,0,1,11411
400 BLOCK S 10TH ST,12000,0,0,0,4,C3-042152,1628,5/18/2023,THU,5/18/2023,1430,THU,5/18/2023,1628,0,0,11412
6100 BLOCK NW 2ND CIR,42000,0,0,0,84,C3-042154,1652,5/18/2023,THU,5/18/2023,1530,THU,5/18/2023,1652,0,200,11413
N 27 ST AND W ST,23900,0,0,0,3,C3-042155,1710,5/18/2023,SUN,5/14/2023,1300,SUN,5/14/2023,1710,0,0,11414
4700 BLOCK N 27TH ST,23300,0,0,0,17,C3-042158,1711,5/18/2023,THU,5/18/2023,1700,THU,5/18/2023,1711,0,0,11415
1700 BLOCK LAKE ST,25111,0,0,0,1,C3-042162,1550,5/18/2023,,5/18/2023,1550,,,1550,0,0,11416
6600 BLOCK TAYLOR PARK DR,9000,0,0,0,59,C3-042163,1712,5/18/2023,THU,5/18/2023,1712,,,1712,0,0,11417
1900 BLOCK S 56TH ST,6000,0,0,0,80,C3-042165,1706,5/18/2023,FRI,5/12/2023,1430,FRI,5/12/2023,1706,0,0,11418
4900 BLOCK DUDLEY ST,13000,0,0,0,83,C3-042167,1732,5/18/2023,THU,5/18/2023,1630,THU,5/18/2023,1732,0,0,11419
1200 BLOCK WELLS CT,23500,0,0,0,84,C3-042168,1733,5/18/2023,WED,5/17/2023,2200,THU,5/18/2023,1733,0,0,11420
2700 BLOCK A ST,9900,0,0,0,80,C3-042177,1745,5/18/2023,THU,5/18/2023,1400,THU,5/18/2023,1745,0,0,11421
1600 BLOCK SW LACEY LN,25211,0,0,0,80,C3-042178,1607,5/18/2023,,5/18/2023,1555,,,1607,0,0,11422
1900 BLOCK NORMANDY LN,5222,0,0,0,82,C3-042788,1421,5/20/2023,SAT,5/20/2023,1400,SAT,5/20/2023,1421,0,0,11423
6400 BLOCK PINE LAKE RD,9522,0,0,0,59,C3-042240,2113,5/18/2023,WED,5/17/2023,1800,,,2113,0,0,11424
2900 BLOCK N 40TH ST,9000,0,0,0,10,C3-042569,1958,5/19/2023,TUE,5/9/2023,1928,FRI,5/19/2023,1958,0,0,11425
3000 BLOCK PINE LAKE RD,23300,0,0,0,26,C3-042396,1128,5/19/2023,THU,5/18/2023,1950,THU,5/18/2023,1128,0,0,11426
