AGE,RACE,SEX,VDAT,VTIM,TICK_,CHGNO,RKY,ONST,ATST,BTST,CITED,CHARGED,CB,ObjectId
18,W,M,2021/10/22 00:00:00+00,1727,LO9300047,1,C1-100406,N 48TH ST./ HOLD,REGE-AYLESWORTH,,2112,NEGLIGENT DRIVING,C,27487
16,W,F,2021/10/22 00:00:00+00,1826,LO6000032,1,C1-100413,29 PINE LAKE,,,1333,FAIL TO YIELD TO VEHICLE,C,27488
50,W,M,2021/10/22 00:00:00+00,1804,LQ5500116,1,C1-100402,OLD CHENEY /S 1S,T - HUNTS DR,,2112,NEGLIGENT DRIVING,C,27489
19,U,M,2021/10/23 00:00:00+00,16,LN4100091,1,,20/O,,,2167,IMPROPER REGISTRATION,C,27490
36,W,M,2021/09/24 00:00:00+00,1220,LN8900003,1,C1-090505,1511 CENTERPARK,RD,,11718,"THEFT-CONSOLIDATE OFFENSES OVER $1,500",B,27491
24,W,M,2021/10/10 00:00:00+00,25,LO2000042,1,C1-090505,9 / Q - P ST,,,2167,IMPROPER REGISTRATION,C,27492
20,W,F,2021/10/22 00:00:00+00,2159,LO8100097,1,C1-100500,3200 BLOCK OF VI,NE,,2112,NEGLIGENT DRIVING,C,27493
28,W,F,2021/10/22 00:00:00+00,2030,LP5100161,1,C1-100463,N 12-13/P ST,,,1357,INTERFERE WITH USE OF STREET,C,27494
28,W,F,2021/10/22 00:00:00+00,2030,LP5100161,2,C1-100463,N 12-13/P ST,,,1361,BACKING MOTOR VEHICLE WITHOUT SAFETY,C,27495
36,H,M,2021/10/22 00:00:00+00,1904,LP9600013,1,,S 70TH ST / PION,EERS BLVD TO HOL,MES PARK RD,2167,IMPROPER REGISTRATION,C,27496
27,B,F,2021/10/23 00:00:00+00,249,LP9600014,1,C1-100591,27/ALPHA,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27497
27,H,M,2021/10/23 00:00:00+00,140,LQ3200451,1,C1-100571,14TH AND N,,,2001,DUI/.08 1ST OFFENSE >.15,C,27498
27,H,M,2021/10/23 00:00:00+00,140,LQ3200451,2,C1-100571,14TH AND N,,,2189,DISOBEY TRAFFIC CONTROL SIGN OR DEVICE,C,27499
27,H,M,2021/10/23 00:00:00+00,140,LQ3200451,3,C1-100571,14TH AND N,,,1374,"REFUSE CHEMICAL TEST, FIRST OFFENSE",C,27500
29,W,F,2021/10/23 00:00:00+00,331,LQ3400225,1,C1-100593,WB CORNHUSKER/23,RD STREET,,11640,DUI-.15+ (1ST OFF),C,27501
29,W,F,2021/10/23 00:00:00+00,331,LQ3400225,2,C1-100593,WB CORNHUSKER/23,RD STREET,,11220,POSS OPEN ALCOHOL CONTAINER,C,27502
29,W,F,2021/10/23 00:00:00+00,331,LQ3400225,3,C1-100593,WB CORNHUSKER/23,RD STREET,,11598,EXPIRED INTRANSIT STICKER,C,27503
47,W,F,2021/10/19 00:00:00+00,2201,LB682087,1,C1-099431,1200 W COMMERCE,-,-,11088,POSS CONTROLLED SUBSTANCE,B,27504
28,B,M,2021/10/20 00:00:00+00,710,2021006373,1,,4024 G,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27505
46,H,M,2021/10/20 00:00:00+00,7,2021006365,1,,1212 NEW HAMPSH,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27506
37,B,M,2021/10/19 00:00:00+00,2041,2021006360,1,,2300 S 17,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27507
40,B,M,2021/10/19 00:00:00+00,2103,2021006362,1,,2520 U,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27508
28,B,M,2021/10/19 00:00:00+00,2239,2021006364,1,,3801 W O,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27509
50,B,M,2021/10/20 00:00:00+00,37,2021006367,1,,623 S 18,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27510
43,W,F,2021/10/20 00:00:00+00,118,2021006368,1,,623 S 18,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27511
22,B,M,2021/10/20 00:00:00+00,40,LB682376,1,C1-099453,LEWIS AVE,MANATT,ADAMS,11767,OPERATE MOTOR VEHICLE TO AVOID ARREST,C,27512
22,B,M,2021/10/20 00:00:00+00,40,LB682376,2,C1-099453,LEWIS AVE,MANATT,ADAMS,10823,WILLFUL RECKLESS DRIVING,C,27513
22,B,M,2021/10/20 00:00:00+00,40,LB682376,3,C1-099453,LEWIS AVE,MANATT,ADAMS,11601,FAIL TO DISPLAY TWO LICENSE PLATES,C,27514
22,B,M,2021/10/20 00:00:00+00,40,LB682376,4,C1-099453,LEWIS AVE,MANATT,ADAMS,11082,"POSS MARIJUANA, LESS THAN 1 OZ -3RD/SUBSQ",C,27515
22,B,M,2021/10/20 00:00:00+00,40,LB682376,5,C1-099453,LEWIS AVE,MANATT,ADAMS,11289,POSS/CONSUME OPEN ALCOHOL CONTAINER IN VEH,C,27516
23,W,F,2021/10/20 00:00:00+00,849,LO4300066,1,C1-099502,"I-180 INBOUND, W",. CORNHUSKER HWY,,2112,NEGLIGENT DRIVING,C,27517
55,H,F,2021/10/20 00:00:00+00,830,LO7800059,1,C1-099497,S.16TH / C TO B,STREET,,1333,FAIL TO YIELD TO VEHICLE,C,27518
34,B,F,2021/10/20 00:00:00+00,830,LO7800060,1,C1-099497,S.16TH / C ST TO,B ST,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27519
46,W,M,2021/10/16 00:00:00+00,400,LP3000123,1,C1-098151,5600 S 56TH ST,,,2228,STEAL GOODS OR MONEY < $500,C,27520
43,W,F,2021/10/04 00:00:00+00,1955,LB651114,1,C1-098995,233 N 48,-,-,1554,TAKE CONTROL OF MERCHANDISE,C,27521
19,B,M,2021/10/20 00:00:00+00,1018,LN2600130,1,C1-099539,17TH/ANTELOPE VA,LLEY-Y ST,,2112,NEGLIGENT DRIVING,C,27522
38,W,M,2021/06/25 00:00:00+00,915,LB676643,1,C1-057752,1930 FLETCHER,-,-,12322,THEFT BY DECEPTION $500-1500,C,27523
38,W,M,2021/06/25 00:00:00+00,915,LB676643,2,C1-057752,1930 FLETCHER,-,-,9673,FALSE REPORTING - FALSE INFORMATION,C,27524
38,W,M,2021/10/19 00:00:00+00,1634,LB676644,1,C1-099300,4039 F,-,-,9673,FALSE REPORTING - FALSE INFORMATION,C,27525
50,W,M,2021/10/20 00:00:00+00,1145,2021006381,1,,2748 POTTER,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27526
42,B,M,2021/10/02 00:00:00+00,1,LB675781,1,C1-094100,2921 APPLE,-,-,2037,LOITER AND TRESPASS,C,27527
41,I,M,2021/08/13 00:00:00+00,413,XX2210527,1,C1-075246,,,,12682,ASSAULT BY STRANGULATION OR SUFFOCATION,C,27528
41,I,M,2021/08/13 00:00:00+00,413,XX2210527,2,C1-075246,,,,12287,"DOMESTIC ASSAULT, 3RD DEG - PRIOR",C,27529
39,W,F,2021/10/20 00:00:00+00,1327,LP2100189,1,,HWY 2 33 ST TO 4,0TH ST (EB),,10977,SPEEDING  11-15 MPH  MUNICIPAL,C,27530
57,W,M,2021/10/20 00:00:00+00,1300,LP3000124,1,,S 27TH/ SOUTHRID,GE RD,,2167,IMPROPER REGISTRATION,C,27531
44,H,F,2021/10/20 00:00:00+00,1344,LP4600054,1,C1-099605,2200 BLOCK OF O,STREET,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27532
44,H,F,2021/10/20 00:00:00+00,1344,LP4600054,2,C1-099605,2200 BLOCK OF O,STREET,,1333,FAIL TO YIELD TO VEHICLE,C,27533
55,B,M,2021/10/20 00:00:00+00,1100,2021006379,1,,S 13,F,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27534
37,W,M,2021/10/20 00:00:00+00,825,2021006374,1,,7040 LEIGHTON,-,-,678,ARRESTED ON DISTRICT WARRANT,B,27535
27,B,F,2021/10/20 00:00:00+00,1555,2021006385,1,,DOUGLAS CO JAIL,-,-,678,ARRESTED ON DISTRICT WARRANT,B,27536
63,I,M,2021/10/20 00:00:00+00,1608,LO7800061,1,C1-099640,S.26TH AND A STR,EET,,1333,FAIL TO YIELD TO VEHICLE,C,27537
30,W,F,2021/10/20 00:00:00+00,39,LB681787,1,C1-099454,3237 PORTIA,-,-,12041,DUI-.15+ (1 PRIOR CONV),C,27538
30,W,F,2021/10/20 00:00:00+00,39,LB681787,2,C1-099454,3237 PORTIA,-,-,10821,CARELESS DRIVING,C,27539
30,W,F,2021/10/20 00:00:00+00,39,LB681787,3,C1-099454,3237 PORTIA,-,-,11289,POSS/CONSUME OPEN ALCOHOL CONTAINER IN VEH,C,27540
55,B,M,2021/10/20 00:00:00+00,1636,LN2500055,1,C1-099649,N 48TH Y ST-ORCH,ARD ST,,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,27541
52,W,M,2021/10/20 00:00:00+00,1608,LP4000084,1,C1-099636,2707 AMMON AVE.,,,2037,LOITER AND TRESPASS,C,27542
49,W,M,2021/10/20 00:00:00+00,1645,LP8600109,1,C1-099490,17TH/ A ST,,,1329,FAIL TO YLD TO PED AT AUTOMATIC TRAF SIGNAL,C,27543
42,B,F,2021/10/20 00:00:00+00,1726,LP8800199,1,,NW 48 ST/ W O ST,,,2167,IMPROPER REGISTRATION,C,27544
71,W,M,2021/10/20 00:00:00+00,1745,LP4000086,1,C1-099685,,,,2112,NEGLIGENT DRIVING,C,27545
19,W,M,2021/10/20 00:00:00+00,1850,2021006388,1,,S 84,HAZELWOOD,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,27546
25,W,M,2021/10/16 00:00:00+00,1100,LB679293,1,C1-098605,2235 S 52,-,-,12277,STRANGULATION,B,27547
25,W,M,2021/10/16 00:00:00+00,1100,LB679293,2,C1-098605,2235 S 52,-,-,11907,DOMESTIC ASSAULT-3RD DEGREE,B,27548
23,B,F,2021/10/20 00:00:00+00,1605,LO8900153,1,C1-099653,N ANTELOPE VALLE,Y/ SALT CREEK -,MILITARY,9462,CHILD ABUSE (M),B,27549
23,B,F,2021/10/20 00:00:00+00,1605,LO8900154,1,C1-099653,N ANTELOPE VALLE,Y/ SALT CREEK- M,ILITARY,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",B,27550
23,B,F,2021/10/20 00:00:00+00,1605,LO8900154,2,C1-099653,N ANTELOPE VALLE,Y/ SALT CREEK- M,ILITARY,1374,"REFUSE CHEMICAL TEST, FIRST OFFENSE",B,27551
23,B,F,2021/10/20 00:00:00+00,1605,LO8900154,3,C1-099653,N ANTELOPE VALLE,Y/ SALT CREEK- M,ILITARY,1373,REFUSE PRELIMINARY BREATH TEST,B,27552
31,B,M,2021/10/16 00:00:00+00,2317,LB681500,4,C1-099815,N 11,CORNHUSKER,-,11081,"POSS MARIJUANA, LESS THAN 1 OZ - 2ND OFF",C,27553
37,B,M,2021/10/21 00:00:00+00,835,LQ3501423,1,C1-099849,851 N 26TH,,,2037,LOITER AND TRESPASS,B,27554
37,B,M,2021/10/21 00:00:00+00,835,LQ3501423,2,C1-099849,851 N 26TH,,,1309,INJURE OR DESTROY PROPERTY OF ANOTHER,B,27555
47,W,M,2021/10/20 00:00:00+00,1430,LB675782,1,C1-099111,2011 G ST #1,-,-,11762,"POSS MARIJUANA (MORE 1 OZ,LESS 1 LB)",C,27556
47,W,M,2021/10/20 00:00:00+00,1430,LB675782,2,C1-099111,2011 G ST #1,-,-,10054,POSSESS DRUG PARAPHERNALIA,C,27557
56,B,M,2021/10/21 00:00:00+00,5,2021006391,1,C1-099111,5717 O,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27558
42,W,M,2021/10/11 00:00:00+00,2041,LB676645,1,C1-096600,S 27,FRANKLIN,-,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,27559
42,W,M,2021/10/11 00:00:00+00,2041,LB676645,2,C1-096600,S 27,FRANKLIN,-,2112,NEGLIGENT DRIVING,C,27560
22,W,M,2021/10/21 00:00:00+00,1040,LP8600110,1,C1-099878,S 27TH/ N ST TO,O ST,,2112,NEGLIGENT DRIVING,C,27561
36,B,M,2021/10/19 00:00:00+00,930,LB675780,1,C1-099154,N 24,R,-,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27562
21,W,M,2021/10/19 00:00:00+00,2339,LB674691,1,C1-099441,S 84,S HAZELWOOD,-,2111,RECKLESS DRIVING,C,27563
21,W,M,2021/10/19 00:00:00+00,2339,LB674691,2,C1-099441,S 84,S HAZELWOOD,-,1352,ENGAGE IN SPEED CONTEST,C,27564
59,W,M,2021/10/21 00:00:00+00,1110,LN3100089,1,C1-099895,10TH G TO H ST,,,12689,CMV-PROPERLY DISTRIB/SECURE LOAD-1ST OFF,C,27565
29,W,M,2021/09/20 00:00:00+00,1443,LO1300028,1,C1-057940,3801 W. O ST,,,9666,TAMPER WITH WITNESS/INFORMANT/JUROR,B,27566
42,H,F,2021/10/21 00:00:00+00,1016,2021006402,1,,912 S 17 #C1,-,-,9996,ARRESTED ON COUNTY WARRANT-FEL,B,27567
55,W,M,2021/10/21 00:00:00+00,1223,LO2100167,1,C1-099904,S 40TH/SOUTH ST,,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,27568
35,B,F,2021/10/21 00:00:00+00,1241,LP2600055,1,C1-099905,A ST REGENCY TO,70TH,,2112,NEGLIGENT DRIVING,C,27569
42,W,M,2021/10/21 00:00:00+00,1324,2021006406,1,,3500 N 27,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27570
19,W,F,2021/10/21 00:00:00+00,1546,LO7800062,1,C1-099976,CAPITOL PKWY / R,ANDOLPH TO E STR,EET,2112,NEGLIGENT DRIVING,C,27571
22,W,F,2021/10/21 00:00:00+00,835,LO9100027,1,,S. 14TH / HWY 2-,OLD CHENEY,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27572
63,W,M,2021/10/21 00:00:00+00,1226,LB681860,1,C1-099922,2400 PHILADELPH,-,-,1276,DEPOSIT LITTER ON PRIVATE PROPERTY,C,27573
27,B,M,2021/10/21 00:00:00+00,1644,2021006409,1,,2300 F,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27574
19,B,F,2021/10/21 00:00:00+00,1238,LQ5500115,1,C1-099914,11/VANDORN,,,1331,VIOLATE STOP SIGN,C,27575
33,W,M,2021/10/21 00:00:00+00,1556,LN2600131,1,C1-099990,27TH/M-N ST,,,2112,NEGLIGENT DRIVING,C,27576
36,H,M,2021/10/21 00:00:00+00,1624,LO5500042,1,C1-100002,575 S. 10TH ST,,,11088,POSS CONTROLLED SUBSTANCE,C,27577
31,W,M,2021/10/21 00:00:00+00,1811,LO8600071,1,C1-100038,S 14TH ST / NE H,WY 2,,2112,NEGLIGENT DRIVING,C,27578
51,W,F,2021/10/21 00:00:00+00,1757,LP5100152,1,C1-100024,13TH/O ST,,,2112,NEGLIGENT DRIVING,C,27579
19,W,M,2021/10/21 00:00:00+00,1755,LN1600192,1,C1-100042,"N COTNER &AMP; Y",STREET,,1331,VIOLATE STOP SIGN,C,27580
77,W,M,2021/10/20 00:00:00+00,1122,LN4100089,1,C1-099542,27TH/ J ST,,,2112,NEGLIGENT DRIVING,C,27581
33,W,F,2021/10/20 00:00:00+00,1122,LN4100090,1,C1-099542,27TH/J ST,,,10853,FAIL TO RESTRAIN CHILD IN VEHICLE,C,27582
65,W,F,2021/10/21 00:00:00+00,1418,LP3700049,1,C1-099997,S 56 ST./MYRTLE,ST.-NORMAL BLVD.,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,27583
44,W,F,2021/10/21 00:00:00+00,1820,LP8600111,1,C1-100026,L ST/ 16TH TO 14,TH,,2112,NEGLIGENT DRIVING,C,27584
16,B,F,2021/10/21 00:00:00+00,1821,LP8600112,1,C1-100026,L ST / 16TH TO 1,4TH,,2112,NEGLIGENT DRIVING,C,27585
32,W,M,2021/10/21 00:00:00+00,1419,LB657932,1,C1-099959,4700 DUDLEY,-,-,11790,2ND DEG ASSAULT,B,27586
32,W,M,2021/10/21 00:00:00+00,1419,LB657932,2,C1-099959,4700 DUDLEY,-,-,11796,USE OF A DEADLY WEAPON TO COMMIT A FELONY,B,27587
32,W,M,2021/10/21 00:00:00+00,1419,LB657932,3,C1-099959,4700 DUDLEY,-,-,11800,POSS DEADLY WEAPON BY A PROHIBITED PERSON,B,27588
33,B,F,2021/05/11 00:00:00+00,1738,LB680161,1,C1-042056,5022 OLD CHENEY,-,-,2228,STEAL GOODS OR MONEY < $500,C,27589
34,B,F,2021/10/21 00:00:00+00,1614,LB680162,1,C1-100019,S 26,J,K,1293,MAKE FALSE STATEMENT TO POLICE OFFICER,C,27590
33,B,F,2020/12/09 00:00:00+00,1200,LB680163,1,C0-118376,CITY OF LINCOLN,-,-,12321,THEFT BY DECEPTION $1500-5000,B,27591
33,B,F,2020/12/09 00:00:00+00,1200,LB680163,3,C0-118376,CITY OF LINCOLN,-,-,12309,THEFT BY SHOPLIFTING $0-$500,B,27592
33,B,F,2020/12/09 00:00:00+00,1200,LB680163,4,C0-118376,CITY OF LINCOLN,-,-,2228,STEAL GOODS OR MONEY < $500,B,27593
44,W,F,2021/01/06 00:00:00+00,210,LB675344,1,C1-010705,N 27,OLD DAIRY,-,9673,FALSE REPORTING - FALSE INFORMATION,B,27594
44,W,F,2021/10/21 00:00:00+00,1819,2021006415,1,,N 45,MADISON,-,678,ARRESTED ON DISTRICT WARRANT,B,27595
38,W,M,2021/10/21 00:00:00+00,1747,2021006411,1,,W ADAMS,N PARK,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,27596
56,W,M,2021/10/21 00:00:00+00,1854,LQ3501424,1,C1-100058,SW 6TH AND WEST,SOUTH,,11800,POSS DEADLY WEAPON BY A PROHIBITED PERSON,B,27597
56,W,M,2021/10/21 00:00:00+00,1854,LQ3501424,2,C1-100058,SW 6TH AND WEST,SOUTH,,11807,CARRYING CONCEALED WEAPON,B,27598
23,B,F,2021/10/21 00:00:00+00,1115,LQ3501425,1,C1-099909,2100 F STREET,,,12350,CRIMINAL MISCHIEF $500-1500,B,27599
23,B,F,2021/10/21 00:00:00+00,1115,LQ3501425,2,C1-099909,2100 F STREET,,,12278,TERRORISTIC THREATS,B,27600
29,W,F,2021/10/23 00:00:00+00,331,LQ3400225,4,C1-100593,WB CORNHUSKER/23,RD STREET,,11599,NO PROOF INSURANCE,C,27601
50,B,M,2021/10/23 00:00:00+00,110,LQ3501433,1,C1-100550,180 AND CORNHUSK,ER HWY,,1898,"SUSPENDED LICENSE, ELIGIBLE",B,27602
50,B,M,2021/10/23 00:00:00+00,110,LQ3501433,2,C1-100550,180 AND CORNHUSK,ER HWY,,1412,STRADDLING LANE LINES,B,27603
22,H,M,2021/10/23 00:00:00+00,153,LQ3501434,1,C1-100574,CENTENNIAL MALL,/ P ST.,,9190,3RD DEG ASSAULT,B,27604
22,H,M,2021/10/23 00:00:00+00,153,LQ3501434,2,C1-100574,CENTENNIAL MALL,/ P ST.,,9194,OBSTRUCTING A PEACE OFFICER,B,27605
22,H,M,2021/10/23 00:00:00+00,153,LQ3501434,3,C1-100574,CENTENNIAL MALL,/ P ST.,,9193,RESISTING ARREST,B,27606
44,W,M,2021/10/23 00:00:00+00,208,LQ3501436,1,C1-100585,4141 S. 48TH STR,EET,,11088,POSS CONTROLLED SUBSTANCE,B,27607
48,W,M,2021/10/23 00:00:00+00,306,2021006456,1,,141 N 9,GRADUATE,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27608
37,B,M,2021/10/23 00:00:00+00,438,2021006460,1,,N 14,P,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,27609
35,W,M,2021/10/23 00:00:00+00,457,2021006461,1,,6800 P,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,27610
25,B,F,2021/10/22 00:00:00+00,2107,2021006447,1,,3400 N 85,-,-,676,ARRESTED ON COUNTY WARRANT-MSD,B,27611
50,B,M,2021/10/23 00:00:00+00,116,2021006453,1,,N 1,CORNHUSKER,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27612
33,W,F,2021/10/23 00:00:00+00,247,2021006455,1,,N 56,HARTLEY,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27613
41,W,F,2021/10/23 00:00:00+00,314,2021006457,1,,S 48,MEREDITH,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27614
25,W,M,2021/10/23 00:00:00+00,152,LO7200013,1,C1-100572,A ST/40TH-38TH S,T,,2181,OPERATE M/V W/O HEADLIGHTS/TAILLIGHTS,C,27615
25,W,M,2021/10/23 00:00:00+00,152,LO7200013,2,C1-100572,A ST/40TH-38TH S,T,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27616
20,H,F,2021/09/30 00:00:00+00,1243,LB679112,1,C1-092210,CITY OF LINCOLN,-,-,11228,CHILD ABUSE,B,27617
55,W,M,2021/10/23 00:00:00+00,723,LP2100190,1,,HWY 2 33 ST TO 4,0TH ST(EB),,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27618
16,W,F,2021/10/23 00:00:00+00,746,LP2100191,1,,HWY 2 56TH ST TO,48TH ST (WB),,10978,SPEEDING  16-20 MPH  MUNICIPAL,C,27619
27,W,F,2021/10/23 00:00:00+00,804,LP2100192,1,,52 ST AND HALLSH,IRE RD,,2167,IMPROPER REGISTRATION,C,27620
27,W,F,2021/10/23 00:00:00+00,804,LP2100192,2,,52 ST AND HALLSH,IRE RD,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27621
27,W,F,2021/10/23 00:00:00+00,804,LP2100192,3,,52 ST AND HALLSH,IRE RD,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27622
22,H,M,2021/10/23 00:00:00+00,154,LQ3501435,1,C1-100586,CENTENNIAL MALL,/ P ST.,,11088,POSS CONTROLLED SUBSTANCE,B,27623
28,B,M,2021/09/30 00:00:00+00,1243,LB680931,1,C1-092210,CITY OF LINCOLN,-,-,11228,CHILD ABUSE,B,27624
38,W,M,2021/09/24 00:00:00+00,1731,LB680812,1,C1-091074,1501 N 27,-,-,12075,VIOLATE PROTECTION ORDER,B,27625
51,W,F,2021/10/22 00:00:00+00,2137,LB674843,1,C1-100510,S 16,HARWOOD,-,11088,POSS CONTROLLED SUBSTANCE,B,27626
51,W,F,2021/10/22 00:00:00+00,2137,LB674843,2,C1-100510,S 16,HARWOOD,-,11586,NO VALID REGISTRATION,B,27627
18,W,M,2021/10/23 00:00:00+00,829,LO2100169,1,,S 70TH/A ST,,,2167,IMPROPER REGISTRATION,C,27628
22,W,M,2021/10/23 00:00:00+00,153,LB681885,1,C1-100581,CAPITOL,RANDOLPH,-,11052,DISOBEY TRAFFIC STOP LIGHT,C,27629
22,W,M,2021/10/23 00:00:00+00,153,LB681885,2,C1-100581,CAPITOL,RANDOLPH,-,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",C,27630
22,W,M,2021/10/23 00:00:00+00,153,LB681885,3,C1-100581,CAPITOL,RANDOLPH,-,11549,REFUSAL OF CHEM TEST - 1ST OFF,C,27631
22,W,M,2021/10/23 00:00:00+00,153,LB681885,4,C1-100581,CAPITOL,RANDOLPH,-,11553,REFUSE PRELIM TEST,C,27632
34,W,F,2021/10/22 00:00:00+00,2014,LB680093,1,C1-100504,S 70,A,L,11088,POSS CONTROLLED SUBSTANCE,B,27633
34,W,F,2021/10/22 00:00:00+00,2014,LB680093,2,C1-100504,S 70,A,L,12565,DUI-DRUG-1ST OFF,B,27634
34,W,F,2021/10/22 00:00:00+00,2014,LB680093,3,C1-100504,S 70,A,L,11735,FAIL TO STAY IN LANE,B,27635
34,W,F,2021/10/22 00:00:00+00,2014,LB680093,4,C1-100504,S 70,A,L,11930,USE HANDHELD COMM DEV WHILE DRIVING-1ST,B,27636
23,W,M,2021/10/22 00:00:00+00,1256,LN1500163,1,C1-100310,0/63-LYNCREST,,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,27637
54,W,M,2021/10/23 00:00:00+00,959,LP7800137,1,,84TH A TO NAVAJO,,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,27638
54,W,M,2021/10/23 00:00:00+00,959,LP7800137,2,,84TH A TO NAVAJO,,,1556,OCCUPANT PROTECTION SYSTEM,C,27639
54,W,M,2021/10/23 00:00:00+00,959,LP7800137,3,,84TH A TO NAVAJO,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27640
40,W,M,2021/10/23 00:00:00+00,858,LQ5300063,1,C1-100621,NW 18TH AND W. O,ST.,,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,27641
40,W,M,2021/10/23 00:00:00+00,858,LQ5300063,2,C1-100621,NW 18TH AND W. O,ST.,,10822,RECKLESS DRIVING,C,27642
28,I,M,2021/10/23 00:00:00+00,525,LB678935,1,C1-100612,2930 STARR,-,-,11910,"DOMESTIC ASSAULT, 2ND DEG",B,27643
69,W,M,2021/10/23 00:00:00+00,1212,LN6700036,1,C1-100674,N 27TH ST/FOLKWA,YS BLVD,,1333,FAIL TO YIELD TO VEHICLE,C,27644
28,I,M,2021/10/23 00:00:00+00,525,LB678935,2,C1-100612,2930 STARR,-,-,11796,USE OF A DEADLY WEAPON TO COMMIT A FELONY,B,27645
34,W,M,2021/10/23 00:00:00+00,147,LB682361,1,C1-100575,3700 S 6,-,-,2120,POSSESS MARIJUANA 1 OZ OR LESS/1ST,C,27646
34,W,M,2021/10/23 00:00:00+00,147,LB682361,2,C1-100575,3700 S 6,-,-,2119,POSSESS DRUG PARAPHERNALIA,C,27647
34,W,M,2021/10/23 00:00:00+00,147,LB682361,3,C1-100575,3700 S 6,-,-,1294,REFUSE TO COMPLY WITH ORDER OF POLICE OFFCR,C,27648
35,W,F,2021/10/23 00:00:00+00,1037,LN2000013,1,,BEAVER CREEK/ELK,RIDGE-HAPPY HOL,LOW,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27649
54,W,F,2021/10/23 00:00:00+00,1134,LN2000014,1,,BEAVER CREEK/ELK,CREEK-HAPPY HOL,LOW,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27650
19,W,M,2021/10/23 00:00:00+00,1204,LP7800138,1,,60-63RD PIONEERS,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,27651
25,W,F,2021/10/25 00:00:00+00,815,LO7800063,1,C1-101136,S.FOLSOM AND W.S,OUTH,,2112,NEGLIGENT DRIVING,C,27652
21,U,F,2021/10/25 00:00:00+00,1600,LN2600135,1,C1-101288,10TH AND M ST,,,2112,NEGLIGENT DRIVING,C,27653
16,H,M,2021/10/26 00:00:00+00,805,LN1700083,2,C1-101486,"SUPERIOR ST., LE",WIS-N 14TH,,2174,VIOLATE LEARNER'S PERMIT,C,27654
42,B,M,2021/10/26 00:00:00+00,2259,LP3200217,1,C1-101769,S 27/PINE LAKE,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,27655
35,B,M,2021/10/24 00:00:00+00,435,2021006472,1,,S 32,RANDOLPH,-,676,ARRESTED ON COUNTY WARRANT-MSD,B,27656
64,W,M,2021/10/27 00:00:00+00,1753,2021006537,1,,WEST A,SW CODDINGTON,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27657
31,W,M,2021/10/25 00:00:00+00,746,LP7800142,1,,A ST SYCAMORE TO,TALBOT,,1690,VIOLATE SCHOOL SPEED ZONE 16 - 20 OVER,C,27658
21,U,F,2021/10/25 00:00:00+00,1600,LN2600135,2,C1-101288,10TH AND M ST,,,2167,IMPROPER REGISTRATION,C,27659
